"Id","AthleteId","RecruitType","Year","Ranking","Name","School","CommittedTo","Position","Height","Weight","Stars","Rating","City","StateProvince","Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo FipsCode"
"71977","4587723","HighSchool","2021","526","Keuan Parker","Booker T. Washington","Arkansas","CB","71","173","3","0.8755","Tulsa","OK","USA","36.1556805","-95.9929113","40143"
"71978","4600604","HighSchool","2021","527","Jeffrey Davis Jr.","Kingswood-Oxford School","Penn State","CB","72","170","3","0.8755","West Hartford","CT","USA","41.7629122","-72.75664456297505","09003"
"72218","4683128","HighSchool","2021","528","Jack Dingle","Trinity","Cincinnati","OLB","76","205","3","0.8755","Louisville","KY","USA","38.2542376","-85.759407","21111"
"71979","4602895","HighSchool","2021","529","Makai Cope","Culver City","Utah","WR","74","190","3","0.8755","Culver City","CA","USA","34.0278787","-118.3888493","06037"
"71981","","HighSchool","2021","530","Tyrese Johnson","KIPP Booker T. Washington","Memphis","WR","73","190","3","0.8755","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"71984","4873431","HighSchool","2021","531","Larry Smith","Oakleaf","Indiana","S","70","170","3","0.8749","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"71865","4431401","HighSchool","2021","532","Jordan Jenkins","Lindale","Baylor","RB","73","202","3","0.8749","Lindale","TX","USA","32.5156971","-95.4093998","48423"
"71985","4568723","HighSchool","2021","533","Tyler Johnson","Killian","Miami","OLB","74","200","3","0.8748","Miami","FL","USA","25.7742658","-80.1936589","12086"
"71986","4594337","HighSchool","2021","534","Liam Clifford","St. Xavier","Penn State","WR","73","195","3","0.8748","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"72036","","HighSchool","2021","535","Raider Damuni","Timpview","BYU","ATH","74","190","3","0.8748","Provo","UT","USA","40.2338438","-111.6585337","49049"
"72113","4684525","HighSchool","2021","536","Eli Sanders","Chandler","Iowa State","ATH","72","190","3","0.8746","Chandler","AZ","USA","33.3062223","-111.8413317","04013"
"71989","","HighSchool","2021","537","Phillip O'Brien Jr.","Deerfield Beach","Pittsburgh","S","73","190","3","0.8743","Deerfield Beach","FL","USA","26.318342","-80.0996306","12011"
"71990","4431516","HighSchool","2021","538","Brandon Buckhaulter","Hartfield Academy","Ole Miss","WR","75","220","3","0.8743","Flowood","MS","USA","32.3095903","-90.1389757","28121"
"71991","4431258","HighSchool","2021","539","Gennings Dunker","Lena-Winslow","Iowa","OG","77","290","3","0.8743","Lena","IL","USA","42.3804975","-89.8220784","17177"
"71992","4598576","HighSchool","2021","540","Nick Dimitris","Sierra Vista","UNLV","WDE","76","235","3","0.8742","Baldwin Park","CA","USA","34.0854739","-117.9611761","06037"
"71994","4568075","HighSchool","2021","541","Juan Davis","Everman","Texas","ATH","76","217","3","0.8742","Fort Worth","TX","USA","32.753177","-97.3327459","48439"
"71995","4683092","HighSchool","2021","542","Cole Carson","Rivercrest","Arkansas","OT","77","285","3","0.8742","Bogata","TX","USA","33.4711597","-95.2144967","48387"
"72046","4602021","HighSchool","2021","543","Ru'Quan Buckley","Godwin Heights Senior","Nebraska","SDE","78","280","3","0.8742","Three Rivers","MI","USA","41.9442722","-85.6346222","26149"
"72002","4431647","HighSchool","2021","544","Chauncey Magwood","Lee County","Kentucky","WR","72","187","3","0.8742","Leesburg","GA","USA","31.7324556","-84.1711966","13177"
"71998","","HighSchool","2021","545","Robert Regan","Orange Lutheran","Arizona State","CB","72","186","3","0.8742","Orange","CA","USA","33.7872568","-117.8503088","06059"
"72003","","HighSchool","2021","546","Corey Yeoman","Atlantic City","","","74","214","3","0.8739","Richland","NJ","USA","39.4917828","-74.8707243","34001"
"71999","4596663","HighSchool","2021","546","Jalen Cheek","Winslow Twp","Boston College","CB","73","187","3","0.8742","Atco","NJ","USA","39.769838","-74.8873855","34007"
"72001","4576713","HighSchool","2021","547","Bralyn Oliver","William Amos Hough","Louisville","S","74","195","3","0.8742","Cornelius","NC","USA","35.4817982","-80.8589501","37119"
"72052","4683119","HighSchool","2021","548","Tyler Moore","Johnston","Iowa State","TE","77","245","3","0.8739","Johnston","IA","USA","41.6731523","-93.6973395","19153"
"75281","","HighSchool","2021","549","Corey Yeoman","Atlantic City","","","74","214","3","0.8739","Richland","NJ","USA","39.4917828","-74.8707243","34001"
"75817","","HighSchool","2021","549","Corey Yeoman","Atlantic City","","","74","214","3","0.8739","Atlantic City","NJ","USA","39.3642852","-74.4229351","34001"
"75804","","HighSchool","2021","549","Corey Yeoman","Atlantic City","","","74","214","3","0.8739","Atlantic City","NJ","USA","39.3642852","-74.4229351","34001"
"72004","4697393","HighSchool","2021","550","Chase Hattley","Panther Creek","NC State","S","75","205","3","0.8736","Cary","NC","USA","35.7883046","-78.7811964","37183"
"72061","5081785","HighSchool","2021","551","Jackie Marshall","East St. John","Baylor","ILB","73","230","3","0.8735","Reserve","LA","USA","30.0538131","-90.5517534","20013"
"72006","4683118","HighSchool","2021","552","Ja'Den McBurrows","St. Thomas Aquinas","Michigan","CB","70","165","3","0.8734","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"72007","4602191","HighSchool","2021","553","Mark Wilson","Clear Lake","Houston","S","72","170","3","0.8734","Houston","TX","USA","29.7589382","-95.3676974","48201"
"72008","4698179","HighSchool","2021","554","River Helms","West Limestone","Western Kentucky","TE","76","225","3","0.8734","Lester","AL","USA","34.9906391","-87.1533469","01083"
"72010","","HighSchool","2021","555","Ayo Adebogun","Homestead","Wisconsin","WDE","75","215","3","0.8729","Thiensville","WI","USA","43.2375067","-87.9787001","55089"
"72011","4683096","HighSchool","2021","556","Caden Fordham","The Bolles School","NC State","OLB","74","220","3","0.8727","Ponte Vedra Beach","FL","USA","30.2396865","-81.3856384","12109"
"72304","4597310","HighSchool","2021","557","Austin Barber","Trinity Christian Academy","Florida","OT","79","300","3","0.8727","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"72012","4683920","HighSchool","2021","558","Isaiah Newcombe","Casteel","UCLA","ATH","73","185","3","0.8727","Queen Creek","AZ","USA","33.2483858","-111.6341585","04013"
"72016","4431152","HighSchool","2021","559","Jackson Acker","Verona Area","Wisconsin","RB","73","210","3","0.8722","Verona","WI","USA","41.215285","-88.50465218777931","17063"
"72013","","HighSchool","2021","559","Nick Martin","Pleasant Grove","Oklahoma State","ATH","72","195","3","0.8727","Texarkana","TX","USA","33.44628645","-94.07638067493534","48037"
"72014","","HighSchool","2021","560","Nate Bruce","Harrisburg","Penn State","OG","76","320","3","0.8727","Harrisburg","PA","USA","40.2663107","-76.8861122","42043"
"72015","4683717","HighSchool","2021","561","Ryan Barnes","Quince Orchard","Notre Dame","CB","74","185","3","0.8722","Gaithersburg","MD","USA","39.1434406","-77.2013705","24031"
"75282","4431152","HighSchool","2021","562","Jackson Acker","Verona Area","Wisconsin","ATH","73","210","3","0.8722","Verona","WI","USA","41.215285","-88.50465218777931","17063"
"72017","4680016","HighSchool","2021","563","Cameron Bonner","St. Thomas","Baylor","WR","71","173","3","0.8722","Houston","TX","USA","29.7589382","-95.3676974","48201"
"71918","4685893","HighSchool","2021","564","Caleb Johnson","Greenville","North Texas","CB","70","170","3","0.8722","Greenville","TX","USA","33.1384488","-96.1108066","48231"
"72018","","HighSchool","2021","565","Jacobi Moore","Harrison Central","Mississippi State","WR","74","200","3","0.8722","Gulfport","MS","USA","30.3674198","-89.0928155","28047"
"72019","4684421","HighSchool","2021","566","Simeon Price","West Florida Tech","Mississippi State","ATH","72","204","3","0.8722","Pensacola","FL","USA","30.421309","-87.2169149","12033"
"72020","4432726","HighSchool","2021","567","Zeiqui Lawton","South Charleston","Cincinnati","SDE","75","240","3","0.8722","Charleston","WV","USA","38.3505995","-81.6332812","54039"
"72021","4686218","HighSchool","2021","568","Chance Tucker","Crespi","Notre Dame","CB","73","180","3","0.8721","Encino","CA","USA","34.1591324","-118.5016166","06037"
"72022","4431605","HighSchool","2021","569","Justin Walters","Bolingbrook","Notre Dame","S","74","185","3","0.8721","Bolingbrook","IL","USA","41.7003302","-88.0717708","17197"
"72023","","HighSchool","2021","570","Loyal Crawford","Memorial","Wisconsin","RB","72","190","3","0.8721","Eau Claire","WI","USA","44.811349","-91.4984941","55035"
"72024","4596010","HighSchool","2021","571","Lemeke Brockington","Colquitt County","Minnesota","WR","72","195","3","0.8721","Moultrie","GA","USA","31.179998","-83.7887928","13071"
"72025","4568722","HighSchool","2021","572","Jaden Harrell","Urbandale","Iowa","ILB","74","215","3","0.8721","Urbandale","IA","USA","41.6274552","-93.7380624","19153"
"72026","4586314","HighSchool","2021","573","Bryce Stephens","John Marshall","Arkansas","WR","72","170","3","0.8721","Oklahoma City","OK","USA","35.4729886","-97.5170536","40109"
"72027","4709392","HighSchool","2021","574","Anthony Tyus III","Portage Northern","Northwestern","RB","73","207","3","0.872","Portage","MI","USA","42.2011538","-85.5800022","26077"
"71786","4431211","HighSchool","2021","575","Savion Collins","Miami Palmetto","Florida International","DT","76","290","3","0.8717","Miami","FL","USA","25.7742658","-80.1936589","12086"
"72028","4606193","HighSchool","2021","576","Bryson Estes","Eagle's Landing Christian","Florida State","OC","75","291","3","0.8717","McDonough","GA","USA","33.4473361","-84.1468616","13151"
"72038","4602946","HighSchool","2021","577","Jabril McNeill","Sanderson","Oregon","OLB","76","225","3","0.8716","Raleigh","NC","USA","35.7803977","-78.6390989","37183"
"72030","4700139","HighSchool","2021","578","Jacob Schuster","Tumwater","Minnesota","DT","74","300","3","0.8715","Olympia","WA","USA","47.0451022","-122.8950075","53067"
"72151","4709718","HighSchool","2021","579","Jayden Williams","Conway","Ole Miss","OT","77","268","3","0.8715","Conway","AR","USA","35.0886963","-92.4421011","05045"
"72035","4683961","HighSchool","2021","580","Jayden Johnson","Cedartown","Arkansas","ATH","74","200","3","0.8714","Cedartown","GA","USA","34.0124425","-85.2559398","13233"
"72032","4602896","HighSchool","2021","581","Kaleb Higgins","Folsom","California","CB","74","196","3","0.8714","Folsom","CA","USA","38.6779591","-121.1760583","06067"
"72034","4597249","HighSchool","2021","582","Devin Aupiu","Pacifica","Notre Dame","OLB","77","220","3","0.8714","Oxnard","CA","USA","34.1976308","-119.1803818","06111"
"72037","4592834","HighSchool","2021","583","Will Schweitzer","Los Gatos","Notre Dame","OLB","76","220","3","0.8713","Los Gatos","CA","USA","37.226611","-121.9746797","06085"
"72040","4602648","HighSchool","2021","583","Kevin Knowles","McArthur","Florida State","CB","70","168","3","0.871","Hollywood","FL","USA","26.0112014","-80.1494901","12011"
"72039","4682644","HighSchool","2021","584","Jordan Thompson","Parsippany Hills","Rutgers","ATH","75","225","3","0.8713","Morris Plains","NJ","USA","40.8364845","-74.47818854051508","34027"
"75283","4602648","HighSchool","2021","585","Kevin Knowles II","McArthur","Florida State","CB","70","168","3","0.871","Hollywood","FL","USA","26.0112014","-80.1494901","12011"
"71965","4431418","HighSchool","2021","586","Ty Keyes","Taylorsville","Southern Mississippi","PRO","74","205","3","0.871","Taylorsville","MS","USA","31.8296038","-89.4281208","28129"
"72041","4431328","HighSchool","2021","587","Rodney Hammond","B. T. Washington","Pittsburgh","ATH","70","170","3","0.871","Norfolk","VA","USA","36.8462923","-76.2929252","51710"
"72042","","HighSchool","2021","588","Alonzo Fontenette","Oaks Christian","","WR","75","175","3","0.871","Westlake Village","CA","USA","34.1460234","-118.8061794","06037"
"72043","4431336","HighSchool","2021","589","Jack Hollifield","Shelby","Virginia Tech","ILB","75","225","3","0.871","Shelby","NC","USA","35.2919489","-81.5402112","37045"
"72044","4432723","HighSchool","2021","590","A.J. Kirk","Archbishop Hoban","Michigan State","S","72","200","3","0.871","Columbus","OH","USA","39.9622601","-83.0007065","39049"
"72045","4602192","HighSchool","2021","591","Landen King","Atascocita","Auburn","TE","77","220","3","0.8709","Humble","TX","USA","29.9988312","-95.2621553","48201"
"72047","4592530","HighSchool","2021","592","Devon Williams","Dublin Coffman","Minnesota","OLB","73","215","3","0.8709","Dublin","OH","USA","40.0992294","-83.1140771","39049"
"72131","4592569","HighSchool","2021","593","Arden Walker","Cherry Creek","Missouri","SDE","76","240","3","0.8709","Englewood","CO","USA","39.6482059","-104.9879641","08005"
"72048","4705623","HighSchool","2021","594","Kahanu Kia","Punahou","Notre Dame","OLB","74","220","3","0.8709","Honolulu","HI","USA","21.304547","-157.8556764","15003"
"72049","4431338","HighSchool","2021","595","Ahmari Huggins-Bruce","Dillon","Louisville","WR","70","163","3","0.8709","Dillon","SC","USA","34.4165391","-79.3713948","45033"
"72051","4677280","HighSchool","2021","596","Julian Gray","Hopewell","NC State","WR","70","174","3","0.8706","Huntersville","NC","USA","35.410845","-80.8429094","37119"
"72053","4875276","HighSchool","2021","597","Bastian Swinney","Edina","California","OG","78","275","3","0.8706","Minneapolis","MN","USA","44.9772995","-93.2654692","27053"
"72054","4602676","HighSchool","2021","598","Tyreek Chappell","Northeast","Texas A&M","CB","71","170","3","0.8702","Philadelphia","PA","USA","39.9527237","-75.1635262","42101"
"72055","4631068","HighSchool","2021","599","Carnell Davis","Eau Gallie","Rutgers","WR","73","170","3","0.8702","Melbourne","FL","USA","28.0836269","-80.6081089","12009"
"72057","4432659","HighSchool","2021","600","Noah Avinger","Servite","San Diego State","CB","71","165","3","0.8702","Anaheim","CA","USA","33.8347516","-117.911732","06059"
"72058","4431663","HighSchool","2021","601","Jackson West","Huntsville","Florida State","TE","76","231","3","0.8702","Huntsville","AL","USA","34.729847","-86.5859011","01089"
"72059","4431556","HighSchool","2021","602","Cam Jeffery","American Christian Academy","Arkansas State","ATH","72","195","3","0.8702","Tuscaloosa","AL","USA","33.2095614","-87.5675258","01125"
"72062","4698882","HighSchool","2021","603","Christian Charles","Chestatee","Tennessee","ATH","73","185","3","0.8702","Gainesville","GA","USA","34.2978794","-83.8240663","13139"
"72063","4431664","HighSchool","2021","604","Dante Trader Jr.","McDonogh School","Maryland","CB","72","180","3","0.8702","Owings Mills","MD","USA","39.4010753","-76.796299","24005"
"72064","4683553","HighSchool","2021","605","Austin Booker","Center Grove","Minnesota","SDE","78","240","3","0.8702","Greenwood","IN","USA","39.6136578","-86.1066526","18081"
"72065","4683263","HighSchool","2021","606","Heinrich Haarberg","Kearney Catholic","Nebraska","DUAL","77","185","3","0.8702","Kearney","NE","USA","40.699478","-99.081858","31019"
"72067","4688754","HighSchool","2021","607","Sirad Bryant","Crisp County","Georgia Tech","S","73","184","3","0.8702","Cordele","GA","USA","31.9635074","-83.7823938","13081"
"72068","4596542","HighSchool","2021","608","Pat Coogan","Marist","Notre Dame","OG","77","290","3","0.8701","Chicago","IL","USA","41.8755616","-87.6244212","17031"
"72069","4683154","HighSchool","2021","609","Mikai Gbayor","Irvington","Nebraska","ILB","74","220","3","0.8701","Irvington","NJ","USA","40.7323235","-74.2348684","34013"
"72386","4586333","HighSchool","2021","610","Mekhi Wingo","DeSmet","Missouri","DT","72","280","3","0.8701","Saint Louis","MO","USA","38.6264178","-90.1998378","29510"
"72070","","HighSchool","2021","611","John Henry Daley","Lone Peak","BYU","ATH","76","225","3","0.8701","American Fork","UT","USA","40.3768954","-111.7957645","49049"
"72297","4594319","HighSchool","2021","612","Brady Boyd","Southlake Carroll","Minnesota","WR","73","185","3","0.8701","Southlake","TX","USA","32.9412363","-97.1341783","48439"
"72071","4431628","HighSchool","2021","613","Demetrius Cannon","Trinity Catholic","Louisville","WR","75","205","3","0.87","Saint Louis","MO","USA","38.6264178","-90.1998378","29510"
"72128","4599365","HighSchool","2021","614","Tyler Maro","Assumption","Iowa State","OT","79","260","3","0.87","Davenport","IA","USA","41.5236436","-90.5776368","19163"
"72072","4596710","HighSchool","2021","615","Joshua Robinson","Douglas County","Georgia Tech","WDE","76","235","3","0.87","Douglasville","GA","USA","33.7514966","-84.7477136","13097"
"72073","4587704","HighSchool","2021","616","Jaden Slocum","Alpharetta","Stanford","S","74","181","3","0.87","Alpharetta","GA","USA","34.0709576","-84.2747329","13121"
"71960","","HighSchool","2021","617","Armond Scott","Euclid","","WR","75","200","3","0.87","Euclid","OH","USA","41.5931049","-81.5267873","39035"
"72074","4432713","HighSchool","2021","618","Anthony Hundley","IMG Academy","UCF","DT","75","270","3","0.8696","Bradenton","FL","USA","27.4989278","-82.5748194","12081"
"72075","","HighSchool","2021","619","ZionAngelo Shockley","St. Frances Academy","Maryland","WDE","76","230","3","0.8696","Baltimore","MD","USA","39.2908816","-76.610759","24510"
"72215","4602017","HighSchool","2021","620","Martez Thrower","Wilcox County","Kentucky","OLB","73","220","3","0.8696","Rochelle","GA","USA","31.9510105","-83.4562744","13315"
"72076","4602937","HighSchool","2021","621","Colten Gauthier","Hebron Christian Academy","South Carolina","PRO","75","214","3","0.8695","Dacula","GA","USA","33.9887165","-83.8979573","13135"
"72077","4602944","HighSchool","2021","622","Colby Smith","Rockingham County","Auburn","OT","79","315","3","0.8694","Reidsville","NC","USA","36.3548586","-79.6644748","37157"
"72138","","HighSchool","2021","623","Juwon Gaston","Carver","Auburn","S","71","187","3","0.8694","Montgomery","AL","USA","32.3669656","-86.3006485","01101"
"72078","4612850","HighSchool","2021","624","Robert Jackson","Archbishop Wood","Cincinnati","DT","77","265","3","0.8693","Warminster","PA","USA","40.2067751","-75.0996159","42017"
"72152","4668000","HighSchool","2021","625","Cisco Caston","Weatherford","Baylor","S","74","195","3","0.8689","Weatherford","TX","USA","32.7589648","-97.7970748","48367"
"72079","4691688","HighSchool","2021","626","Robbie Ouzts","Rock Hill","Alabama","TE","76","240","3","0.8689","Rock Hill","SC","USA","34.9248667","-81.0250784","45091"
"72080","4594985","HighSchool","2021","627","Jason Onye","Bishop Hendricken","Notre Dame","WDE","77","260","3","0.8689","Warwick","RI","USA","41.7002024","-71.4161108","44003"
"72229","4682638","HighSchool","2021","628","J'Marion Gooch","Gallatin Senior","Missouri","OT","79","358","3","0.8689","Gallatin","TN","USA","36.3883031","-86.4475898","47165"
"72081","4431159","HighSchool","2021","629","E'maurion Banks","Rider","Texas Tech","SDE","76","260","3","0.8689","Wichita Falls","TX","USA","33.9137085","-98.4933873","48485"
"72082","4682508","HighSchool","2021","630","Garner Langlo","Trinity Catholic","Auburn","OG","79","270","3","0.8688","Ocala","FL","USA","29.1871986","-82.1400923","12083"
"72083","4431633","HighSchool","2021","631","Will Crowder","Gardendale","West Virginia","PRO","74","195","3","0.8688","Gardendale","AL","USA","33.6601033","-86.8127702","01073"
"72084","","HighSchool","2021","632","Zemarion Harrell","Salem","Coastal Carolina","OLB","74","220","3","0.8688","Virginia Beach","VA","USA","36.8529841","-75.9774183","51810"
"72085","4682788","HighSchool","2021","633","Ryan Keeler","Nazareth Academy","Rutgers","SDE","77","250","3","0.8688","Chicago","IL","USA","41.8755616","-87.6244212","17031"
"72086","4588298","HighSchool","2021","634","Jameson Geers","Providence Catholic","Minnesota","TE","78","250","3","0.8688","New Lenox","IL","USA","41.5119761","-87.9656098","17197"
"72087","","HighSchool","2021","635","Terrence Rankl","Washington","Pittsburgh","OT","78","280","3","0.8688","Massillon","OH","USA","40.7967244","-81.5215093","39151"
"72089","4607404","HighSchool","2021","636","Davonte Pritchard","Gardner Edgerton","Kansas State","ATH","73","200","3","0.8688","Gardner","KS","USA","38.8109254","-94.9272958","20091"
"72090","4603746","HighSchool","2021","637","Malik Rutherford","Champagnat Catholic - Hialeah","Georgia Tech","WR","69","165","3","0.8688","Hialeah","FL","USA","25.8575963","-80.2781057","12086"
"72091","4688930","HighSchool","2021","638","Javon Bullard","Baldwin","Georgia","CB","72","183","3","0.8688","Milledgeville","GA","USA","33.0801429","-83.2320991","13009"
"72092","","HighSchool","2021","639","Malik Newton","Lake Taylor","Pittsburgh","RB","71","223","3","0.8688","Norfolk","VA","USA","36.8462923","-76.2929252","51710"
"72093","4682503","HighSchool","2021","640","Ricardo Hallman","TRU Prep Academy","Wisconsin","CB","72","183","3","0.8687","Miami Gardens","FL","USA","25.9423108","-80.23976495072381","12086"
"72094","4683291","HighSchool","2021","641","Joey Labas","Brecksville-Broadview Heights","Iowa","DUAL","76","190","3","0.8685","Broadview Heights","OH","USA","41.3139426","-81.6851271","39035"
"71872","","HighSchool","2021","642","Zamon Ross","Schley County","Jacksonville State","S","73","200","3","0.8683","Ellaville","GA","USA","32.2382139","-84.3090798","13249"
"72095","4678007","HighSchool","2021","643","Elijah Bean","Summer Creek","Baylor","WR","77","185","3","0.8682","Humble","TX","USA","29.9988312","-95.2621553","48201"
"72097","4700529","HighSchool","2021","644","Marvin Covington","Lake Ridge","TCU","CB","71","180","3","0.8682","Mansfield","TX","USA","32.5631924","-97.1416768","48439"
"72098","4602928","HighSchool","2021","645","Ezavier Staples","Millikan","UCLA","WR","74","182","3","0.8681","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"72099","4596604","HighSchool","2021","646","Griffin Liddle","Bettendorf","Iowa","DT","75","270","3","0.8681","Bettendorf","IA","USA","41.5252761","-90.5096386","19163"
"72100","4684069","HighSchool","2021","647","Maurice Heims","Santa Margarita Catholic","Washington","WDE","77","235","3","0.8681","Santa Margarita","CA","USA","35.3899734","-120.609057","06079"
"72101","4682745","HighSchool","2021","648","Jaylen Wright","Southern","Tennessee","RB","71","187","3","0.868","Durham","NC","USA","35.996653","-78.9018053","37063"
"72102","4602788","HighSchool","2021","649","Jackson Meeks","Central","Georgia","WR","74","190","3","0.868","Phenix City","AL","USA","32.4709761","-85.0007653","01113"
"72321","4587724","HighSchool","2021","650","West Weeks","Oconee County","Virginia","ATH","75","215","3","0.868","Watkinsville","GA","USA","33.8628959","-83.4087709","13219"
"72103","","HighSchool","2021","651","Kanarius Johnson","Laurel","","WR","74","190","3","0.868","Laurel","MS","USA","31.74096","-89.13382003619111","28067"
"72104","4600418","HighSchool","2021","652","Kajiya Hollawayne","San Jacinto","UCLA","DUAL","75","206","3","0.8676","San Jacinto","CA","USA","33.7839664","-116.9589086","06065"
"71942","","HighSchool","2021","653","Trenton Adkins","Ridgeview","Toledo","ATH","73","195","3","0.8676","Clintwood","VA","USA","37.1501067","-82.4559846","51051"
"72105","4592534","HighSchool","2021","654","Jordyn Williams","Trinity Christian School","Indiana","WR","73","182","3","0.8676","Cedar Hill","TX","USA","32.5888072","-96.9553675","48113"
"72106","4611993","HighSchool","2021","655","Joshua Farmer","Gadsden County","Florida State","SDE","75","250","3","0.8676","Apalachicola","FL","USA","29.7255084","-84.9827725","12037"
"71983","","HighSchool","2021","656","Tyler Morehead","Clinch County","","ATH","71","185","3","0.8676","Homerville","GA","USA","31.0365983","-82.7470849","13065"
"72107","","HighSchool","2021","657","Jai Jones","South Oak Cliff","Boise State","ILB","70","230","3","0.8675","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"72108","4431475","HighSchool","2021","658","Latrell Neville","Hightower","Nebraska","WR","75","195","3","0.8675","Missouri City","TX","USA","29.6185669","-95.5377215","48157"
"72109","4686728","HighSchool","2021","659","Gunnar Helm","Cherry Creek","Texas","TE","77","225","3","0.8674","Englewood","CO","USA","39.6482059","-104.9879641","08005"
"72110","4699678","HighSchool","2021","660","Khalil Dinkins","North Allegheny","Penn State","TE","75","220","3","0.8674","Wexford","PA","USA","40.6264561","-80.055891","42003"
"72177","4612082","HighSchool","2021","661","Logan Purcell","Annandale","Minnesota","OT","79","260","3","0.8673","Annandale","MN","USA","45.2627428","-94.1244271","27171"
"72111","4682852","HighSchool","2021","662","Ethan Boyd","East Lansing","Michigan State","OT","79","285","3","0.8673","East Lansing","MI","USA","42.7355416","-84.4852469","26065"
"72112","4689528","HighSchool","2021","663","Koby Bretz","Westside","Nebraska","S","74","185","3","0.8671","Omaha","NE","USA","41.2587459","-95.9383758","31055"
"72114","4431327","HighSchool","2021","664","Kamonte Grimes","Palmetto Ridge","Nebraska","ATH","74","205","3","0.8669","Naples","FL","USA","26.1421976","-81.7942944","12021"
"72115","4695860","HighSchool","2021","665","Je'lin Samuels","Sam Rayburn","SMU","WDE","79","225","3","0.8669","Pasadena","TX","USA","29.6910625","-95.2091006","48201"
"72116","4597311","HighSchool","2021","666","Trey Reynolds","Queen Creek","Utah","ILB","74","235","3","0.8668","Queen Creek","AZ","USA","33.2483858","-111.6341585","04013"
"72117","4684527","HighSchool","2021","667","T.J. Sanders","Marion","South Carolina","DT","77","275","3","0.8668","Marion","SC","USA","40.5583739","-85.6591442","18053"
"72118","4683246","HighSchool","2021","668","Hugh Laughlin","Athens Academy","Virginia","OT","78","285","3","0.8668","Athens","GA","USA","33.9597677","-83.376398","13059"
"72126","","HighSchool","2021","669","Ian Mathews","Pacelli","Auburn","DT","77","290","3","0.8668","Columbus","GA","USA","32.4609764","-84.9877094","13215"
"72120","4676004","HighSchool","2021","670","Cole Bishop","Starrs Mill","Utah","OLB","75","200","3","0.8668","Fayetteville","GA","USA","33.4487257","-84.4549262","13113"
"72121","4602898","HighSchool","2021","671","Chayden Peery","Sierra Canyon","Georgia Tech","PRO","75","215","3","0.8668","Chatsworth","CA","USA","34.2595715","-118.6023247","06037"
"72122","4877651","HighSchool","2021","672","Barylre Davenport","Chickasaw","Central Arkansas","WDE","76","224","3","0.8668","Chickasaw","AL","USA","30.7637991","-88.0747222","01097"
"72123","4683436","HighSchool","2021","673","Jeremiah Pittman","St. Viator","Iowa","DT","74","255","3","0.8668","Arlington Heights","IL","USA","42.0811563","-87.9802164","17031"
"72124","4596995","HighSchool","2021","674","Jeffrey Bowie","West Branch","Iowa","SDE","77","245","3","0.8668","West Branch","IA","USA","41.6720735","-91.3459735","19031"
"72000","","HighSchool","2021","675","De'Kelvion Beamon","Huntington","Oklahoma State","S","73","180","3","0.8668","Shreveport","LA","USA","32.5221828","-93.7651944","22017"
"72277","4875088","HighSchool","2021","676","Devin Lee","Ola","Vanderbilt","DT","75","285","3","0.8668","McDonough","GA","USA","33.4473361","-84.1468616","13151"
"72127","4678012","HighSchool","2021","677","Jimmy Wyrick","South Oak Cliff","Stanford","CB","70","160","3","0.8667","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"72129","4873123","HighSchool","2021","678","Jamarius Dinkins","Walnut Ridge","Kentucky","SDE","78","255","3","0.8667","Columbus","OH","USA","39.9622601","-83.0007065","39049"
"72130","4602935","HighSchool","2021","679","DJ Justice","Bishop Alemany","UCLA","WR","73","180","3","0.8667","Mission Hills","CA","USA","34.687584","-120.43901754304565","06083"
"72133","4683423","HighSchool","2021","680","Riley Leonard","Fairhope","Duke","DUAL","76","203","3","0.8667","Fairhope","AL","USA","30.507956","-87.89742922432941","01003"
"72290","4683643","HighSchool","2021","681","Barryn Sorrell","Holy Cross","Texas","SDE","75","250","3","0.8667","New Orleans","LA","USA","29.9499323","-90.0701156","22071"
"72132","4710334","HighSchool","2021","682","Ese Dubre","McEachern","Stanford","ILB","74","220","3","0.8667","Powder Springs","GA","USA","33.8595492","-84.683824","13067"
"72134","","HighSchool","2021","683","Alexander Honig","Germany","TCU","PRO","77","230","3","0.8667","","","GERM","","",""
"72135","4431560","HighSchool","2021","684","Antwain Littleton","St. John's","Maryland","FB","72","265","3","0.8665","Washington","DC","USA","38.8949855","-77.0365708","11001"
"71971","","HighSchool","2021","685","KeyShawn Spencer","Palm Bay Senior","","RB","70","181","3","0.8662","Melbourne","FL","USA","28.0836269","-80.6081089","12009"
"72137","4595354","HighSchool","2021","686","Gabe Ervin","Buford","Nebraska","RB","72","200","3","0.8662","Buford","GA","USA","34.1206564","-84.0043513","13135"
"72556","4683227","HighSchool","2021","687","Joseph Manjack","Memorial","USC","WR","75","200","3","0.8661","Tomball","TX","USA","30.0971621","-95.6160549","48201"
"72176","4682792","HighSchool","2021","688","Jed Castles","Rider","Texas Tech","TE","78","215","3","0.8661","Wichita Falls","TX","USA","33.9137085","-98.4933873","48485"
